date,text,pos_tagged
2022-10-05 09:46:00,바닥이없다,"[('바닥', 'Noun'), ('이', 'Josa'), ('없다', 'Adjective')]"
2022-10-05 09:46:00,튀는게 상책,"[('튀는게', 'Verb'), ('상책', 'Noun')]"
2022-10-05 09:46:00,9월부터 3일빼고 다 내렸네 공매도징허다,"[('9월', 'Number'), ('부터', 'Foreign'), ('3일', 'Number'), ('빼고', 'Foreign'), ('다', 'Adverb'), ('내렸네', 'Verb'), ('공매도', 'Noun'), ('징', 'Noun'), ('허다', 'Verb')]"
2022-10-05 09:46:00,네이버는 버려야 쓰레기 주식이군요,"[('네이버', 'Noun'), ('는', 'Josa'), ('버려야', 'Verb'), ('쓰레기', 'Noun'), ('주', 'Modifier'), ('식이', 'Noun'), ('군', 'Suffix'), ('요', 'Josa')]"
2022-10-05 09:46:00,싸다고 샀다가 물렸다,"[('싸다고', 'Verb'), ('샀다가', 'Verb'), ('물렸다', 'Verb')]"
2022-10-05 09:46:00,169000원이라,"[('169000원', 'Number'), ('이라', 'Foreign')]"
2022-10-05 09:46:00,찬티 박멸 비이이이임,"[('찬티', 'Noun'), ('박멸', 'Noun'), ('비이이', 'Verb'), ('이임', 'Noun')]"
2022-10-05 09:46:00,도대체 이런걸 왜사정말 이해 안돼,"[('도대체', 'Noun'), ('이런', 'Modifier'), ('걸', 'Noun'), ('왜', 'Noun'), ('사', 'Modifier'), ('정말', 'Noun'), ('이해', 'Noun'), ('안', 'VerbPrefix'), ('돼', 'Verb')]"
2022-10-05 09:46:00,오늘 물린 사람들은 타격이 클 듯,"[('오늘', 'Noun'), ('물린', 'Verb'), ('사람', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('타격', 'Noun'), ('이', 'Josa'), ('클', 'Verb'), ('듯', 'Noun')]"
2022-10-05 09:46:00,16000주32000주씩  밑으로 던지는,"[('16000', 'Number'), ('주', 'Noun'), ('32000', 'Number'), ('주', 'Noun'), ('씩', 'Suffix'), ('밑', 'Noun'), ('으로', 'Josa'), ('던지는', 'Verb')]"
2022-10-05 09:46:00,안녕하세요 최수현대표입니다,"[('안녕하세요', 'Adjective'), ('최수현', 'Noun'), ('대표', 'Noun'), ('입니다', 'Adjective')]"
2022-10-05 09:47:00,고몰상,"[('고', 'Noun'), ('몰', 'Verb'), ('상', 'Noun')]"
2022-10-05 09:46:00,씨티그룹 매도 리포트 매수 하는거,"[('씨티', 'Noun'), ('그룹', 'Noun'), ('매도', 'Noun'), ('리포트', 'Noun'), ('매수', 'Noun'), ('하는거', 'Verb')]"
2022-10-05 09:46:00,개미자금 너무들어온다 네이버,"[('개미', 'Noun'), ('자금', 'Noun'), ('너무', 'Adverb'), ('들어온다', 'Verb'), ('네이버', 'Noun')]"
2022-10-05 09:45:00,대주매도 못하는게 한이다,"[('대', 'Modifier'), ('주', 'Modifier'), ('매도', 'Noun'), ('못', 'VerbPrefix'), ('하는게', 'Verb'), ('한이다', 'Verb')]"
2022-10-05 09:45:00,2조면 쌍용차를 인수할것이지,"[('2조', 'Number'), ('면', 'Foreign'), ('쌍용차', 'Noun'), ('를', 'Josa'), ('인수', 'Noun'), ('할것이지', 'Verb')]"
2022-10-05 09:45:00,탈출이 지능순인 이유20일차,"[('탈출', 'Noun'), ('이', 'Josa'), ('지능', 'Noun'), ('순인', 'Noun'), ('이유', 'Noun'), ('20일', 'Number'), ('차', 'Foreign')]"
2022-10-05 09:45:00,지금이중고사이트 인수할때냐현금 들고 기다렷어야,"[('지금', 'Noun'), ('이중고', 'Noun'), ('사이트', 'Noun'), ('인수', 'Noun'), ('할', 'Verb'), ('때', 'Noun'), ('냐', 'Josa'), ('현금', 'Noun'), ('들고', 'Verb'), ('기', 'Noun'), ('다', 'Josa'), ('렷', 'Noun'), ('어', 'Suffix'), ('야', 'Josa')]"
2022-10-05 09:45:00,지랄이 나는 근본적,"[('지랄', 'Noun'), ('이', 'Josa'), ('나', 'Noun'), ('는', 'Josa'), ('근본', 'Noun'), ('적', 'Suffix')]"
2022-10-05 09:45:00,적자회사를 2조주고 사는 기업이,"[('적자', 'Noun'), ('회사', 'Noun'), ('를', 'Josa'), ('2조', 'Number'), ('주고', 'Foreign'), ('사는', 'Verb'), ('기업', 'Noun'), ('이', 'Josa')]"
2022-10-05 09:45:00,형이 어제도 그렇게말 했다,"[('형', 'Noun'), ('이', 'Josa'), ('어제', 'Noun'), ('도', 'Josa'), ('그렇게', 'Adverb'), ('말', 'Noun'), ('했다', 'Verb')]"
2022-10-05 09:45:00,코인보다 못하네 NAVER주가 나락 이네,"[('코인', 'Noun'), ('보다', 'Josa'), ('못', 'VerbPrefix'), ('하네', 'Verb'), ('NAVER', 'Alpha'), ('주가', 'Noun'), ('나락', 'Noun'), ('이네', 'Josa')]"
2022-10-05 09:45:00,카카카에게 시총 역전  1일전,"[('카카', 'Noun'), ('카', 'Noun'), ('에게', 'Josa'), ('시', 'Modifier'), ('총', 'Noun'), ('역전', 'Noun'), ('1일', 'Number'), ('전', 'Foreign')]"
2022-10-05 09:45:00,암탉이 울면,"[('암탉', 'Noun'), ('이', 'Josa'), ('울면', 'Noun')]"
2022-10-05 09:45:00,여자가 대표라메,"[('여자', 'Noun'), ('가', 'Josa'), ('대표', 'Noun'), ('라', 'Josa'), ('메', 'Noun')]"
2022-10-05 09:45:00,외인들은 물적분할정보 들은거임,"[('외인', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('물', 'Noun'), ('적', 'Suffix'), ('분할', 'Noun'), ('정보', 'Noun'), ('들은', 'Verb'), ('거임', 'Noun')]"
2022-10-05 09:45:00,손절안하고 버티는애들은 머냐,"[('손절안', 'Noun'), ('하고', 'Josa'), ('버티는', 'Verb'), ('애', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('머냐', 'Adjective')]"
2022-10-05 09:45:00,거래량봐 손바뀜 외인에서 개미로,"[('거래', 'Noun'), ('량봐', 'Noun'), ('손', 'Noun'), ('바뀜', 'Verb'), ('외인', 'Noun'), ('에서', 'Josa'), ('개미', 'Noun'), ('로', 'Josa')]"
2022-10-05 09:45:00,어제 손절한 사람이,"[('어제', 'Noun'), ('손절', 'Noun'), ('한', 'Josa'), ('사람', 'Noun'), ('이', 'Josa')]"
2022-10-05 09:45:00,정권과 등지는 주식은,"[('정권', 'Noun'), ('과', 'Josa'), ('등지', 'Noun'), ('는', 'Josa'), ('주식', 'Noun'), ('은', 'Josa')]"
2022-10-05 09:45:00,네이버 사탄들렸어,"[('네이버', 'Noun'), ('사탄', 'Noun'), ('들렸어', 'Verb')]"
2022-10-05 09:44:00,포쉬마크인지 머시기인지 들어본 손,"[('포쉬', 'Noun'), ('마크', 'Noun'), ('인지', 'Josa'), ('머', 'Noun'), ('시기', 'Noun'), ('인지', 'Josa'), ('들어', 'Verb'), ('본', 'Verb'), ('손', 'Noun')]"
2022-10-05 09:44:00,빨리대피하라,"[('빨리', 'Adverb'), ('대', 'Modifier'), ('피하', 'Noun'), ('라', 'Josa')]"
2022-10-05 09:44:00,공매도금지시키라구 석렬아,"[('공매도', 'Noun'), ('금지', 'Noun'), ('시', 'Modifier'), ('키라', 'Noun'), ('구', 'Noun'), ('석렬', 'Noun'), ('아', 'Josa')]"
2022-10-05 09:44:00,24조를 내다 버리는데 주가가 멀쩡할리가 있냐,"[('24조', 'Number'), ('를', 'Foreign'), ('내다', 'Verb'), ('버리는데', 'Verb'), ('주가', 'Noun'), ('가', 'Josa'), ('멀쩡할', 'Adjective'), ('리가', 'Noun'), ('있냐', 'Adjective')]"
2022-10-05 09:44:00,슬슬 매수기회가 오는구만,"[('슬슬', 'Noun'), ('매', 'Modifier'), ('수', 'Modifier'), ('기회', 'Noun'), ('가', 'Josa'), ('오는구만', 'Verb')]"
2022-10-05 09:44:00,어디까지 내리는지 아시는분,"[('어디', 'Noun'), ('까지', 'Josa'), ('내리는지', 'Verb'), ('아시', 'Noun'), ('는', 'Josa'), ('분', 'Noun')]"
2022-10-05 09:44:00,나는 절대 안판다,"[('나', 'Noun'), ('는', 'Josa'), ('절대', 'Noun'), ('안', 'VerbPrefix'), ('판다', 'Verb')]"
2022-10-05 09:44:00,아c,"[('아', 'Exclamation'), ('c', 'Alpha')]"
2022-10-05 09:44:00,Vi,"[('Vi', 'Alpha')]"
2022-10-05 09:44:00,개미가 다신못볼 169500 이라며,"[('개미', 'Noun'), ('가', 'Josa'), ('다신못', 'Verb'), ('볼', 'Noun'), ('169500', 'Number'), ('이', 'Determiner'), ('라며', 'Noun')]"
2022-10-05 09:44:00,개미 호구들아 만주씩 계속 던지는,"[('개미', 'Noun'), ('호구', 'Noun'), ('들', 'Suffix'), ('아', 'Josa'), ('만주', 'Noun'), ('씩', 'Suffix'), ('계속', 'Noun'), ('던지는', 'Verb')]"
2022-10-05 09:44:00,그만 내려가라,"[('그만', 'Adverb'), ('내려가라', 'Verb')]"
2022-10-05 09:44:00,손절쳐라,"[('손절', 'Noun'), ('쳐라', 'Verb')]"
2022-10-05 09:44:00,사지말랬잖아,"[('사지말', 'Verb'), ('랬', 'Noun'), ('잖아', 'Verb')]"
2022-10-05 09:44:00,15만원 vi까지 가지않을까,"[('15만원', 'Number'), ('vi', 'Alpha'), ('까지', 'Josa'), ('가지', 'Noun'), ('않을까', 'Verb')]"
2022-10-05 09:44:00,구글   유튜브700억원에 인수,"[('구글', 'Noun'), ('유튜브', 'Noun'), ('700억원', 'Number'), ('에', 'Foreign'), ('인수', 'Noun')]"
2022-10-05 09:44:00,무섭게 빠지네,"[('무섭게', 'Adjective'), ('빠지네', 'Verb')]"
2022-10-05 09:44:00,최수연,"[('최수연', 'Noun')]"
2022-10-05 09:44:00,걱정되는건 CEO가 목숨걸까봐,"[('걱정', 'Noun'), ('되는건', 'Verb'), ('CEO', 'Alpha'), ('가', 'Verb'), ('목숨', 'Noun'), ('걸까봐', 'Verb')]"
2022-10-05 09:44:00,잘가라최수연,"[('잘', 'VerbPrefix'), ('가라', 'Verb'), ('최수연', 'Noun')]"
2022-10-05 09:44:00,쓰레기 경영진,"[('쓰레기', 'Noun'), ('경', 'Modifier'), ('영진', 'Noun')]"
2022-10-05 09:44:00,외쳐 봅시다,"[('외쳐', 'Verb'), ('봅시다', 'Verb')]"
2022-10-05 09:44:00,차트 정석이네 분석쉽다,"[('차트', 'Noun'), ('정석', 'Noun'), ('이네', 'Josa'), ('분석', 'Noun'), ('쉽다', 'Verb')]"
2022-10-05 09:43:00,공매도가답이다,"[('공매도', 'Noun'), ('가', 'Josa'), ('답', 'Noun'), ('이다', 'Josa')]"
2022-10-05 09:43:00,국민주가 이리떨어진다,"[('국민', 'Noun'), ('주가', 'Noun'), ('이리', 'Adverb'), ('떨어진다', 'Verb')]"
2022-10-05 09:43:00,갑자기 내리는 이유가,"[('갑자기', 'Noun'), ('내리는', 'Verb'), ('이유', 'Noun'), ('가', 'Josa')]"
2022-10-05 09:43:00,폭포수,"[('폭포수', 'Noun')]"
2022-10-05 09:43:00,어제 종가 배팅 했어,"[('어제', 'Noun'), ('종가', 'Noun'), ('배팅', 'Noun'), ('했어', 'Verb')]"
2022-10-05 09:43:00,카카오 35000이하네이버 125000원이하 매수,"[('카카오', 'Noun'), ('35000', 'Number'), ('이하', 'Noun'), ('네이버', 'Noun'), ('125000원', 'Number'), ('이하', 'Foreign'), ('매수', 'Noun')]"
2022-10-05 09:43:00,하염없이 흐르네,"[('하염없이', 'Adverb'), ('흐르네', 'Verb')]"
2022-10-05 09:43:00,사요나라,"[('사요나라', 'Noun')]"
2022-10-05 09:43:00,이러니 여자덜이 욕먹지,"[('이러니', 'Conjunction'), ('여자', 'Noun'), ('덜', 'Noun'), ('이', 'Josa'), ('욕먹지', 'Verb')]"
2022-10-05 09:43:00,상폐직전,"[('상폐', 'Noun'), ('직전', 'Noun')]"
2022-10-05 09:43:00,한국증권 매도1위 캭,"[('한국', 'Noun'), ('증권', 'Noun'), ('매도', 'Noun'), ('1', 'Number'), ('위', 'Noun'), ('캭', 'Noun')]"
2022-10-05 09:43:00,170000원깨졌다,"[('170000원', 'Number'), ('깨졌다', 'Foreign')]"
2022-10-05 09:43:00,내렸데,"[('내렸데', 'Verb')]"
2022-10-05 09:43:00,사자마자 마5퍼네,"[('사', 'Modifier'), ('자마자', 'Noun'), ('마', 'Noun'), ('5', 'Number'), ('퍼', 'Noun'), ('네', 'Josa')]"
2022-10-05 09:43:00,주식회사가 지들맘대로 그지같은회사인수한답시고,"[('주식회사', 'Noun'), ('가', 'Josa'), ('지', 'Verb'), ('들', 'Verb'), ('맘대로', 'Adverb'), ('그지같은', 'Adjective'), ('회사', 'Noun'), ('인', 'Josa'), ('수', 'Modifier'), ('한', 'Modifier'), ('답시고', 'Noun')]"
2022-10-05 09:43:00,공매도 승,"[('공매도', 'Noun'), ('승', 'Noun')]"
2022-10-05 09:43:00,30만원대 물린 개미들  힘들지,"[('30만원', 'Number'), ('대', 'Foreign'), ('물린', 'Verb'), ('개미', 'Noun'), ('들', 'Suffix'), ('힘들지', 'Adjective')]"
2022-10-05 09:43:00,네이버에 엔지니어가 대표가 아니야,"[('네이버', 'Noun'), ('에', 'Josa'), ('엔지니어', 'Noun'), ('가', 'Josa'), ('대표', 'Noun'), ('가', 'Josa'), ('아니야', 'Adjective')]"
2022-10-05 09:43:00,대박 초 바겐세일,"[('대박', 'Noun'), ('초', 'Noun'), ('바겐세일', 'Noun')]"
2022-10-05 09:43:00,99000원 간다고하니 욕하던 xx 조큼만기다려,"[('99000원', 'Number'), ('간다', 'Noun'), ('고', 'Josa'), ('하니', 'Noun'), ('욕', 'Noun'), ('하던', 'Verb'), ('xx', 'Alpha'), ('조', 'Noun'), ('큼만', 'Verb'), ('기다려', 'Verb')]"
2022-10-05 09:42:00,한강정모 몇시랬죠,"[('한강', 'Noun'), ('정모', 'Noun'), ('몇', 'Modifier'), ('시', 'Modifier'), ('랬', 'Noun'), ('죠', 'Josa')]"
2022-10-05 09:42:00,일단13 만원까진,"[('일단', 'Noun'), ('13', 'Number'), ('만원', 'Noun'), ('까진', 'Josa')]"
2022-10-05 09:42:00,카카오한테도 시총 역전 당하겠네,"[('카카오', 'Noun'), ('한테', 'Josa'), ('도', 'Noun'), ('시', 'Modifier'), ('총', 'Noun'), ('역전', 'Noun'), ('당하겠네', 'Adjective')]"
2022-10-05 09:42:00,아OOO 단타치다가물렸네,"[('아', 'Exclamation'), ('OOO', 'Alpha'), ('단', 'Modifier'), ('타치', 'Noun'), ('다가', 'Noun'), ('물렸네', 'Verb')]"
2022-10-05 09:42:00,공매도 타겟됐네,"[('공매도', 'Noun'), ('타겟', 'Noun'), ('됐네', 'Verb')]"
2022-10-05 09:42:00,16층이 오긴 오는구나,"[('16', 'Number'), ('층', 'Noun'), ('이', 'Josa'), ('오긴', 'Verb'), ('오는구나', 'Verb')]"
2022-10-05 09:42:00,자이제,"[('자', 'Noun'), ('이제', 'Noun')]"
2022-10-05 09:42:00,개미들 던질때부터 1차 매수 들어가봅니다,"[('개미', 'Noun'), ('들', 'Suffix'), ('던질', 'Verb'), ('때', 'Noun'), ('부터', 'Josa'), ('1', 'Number'), ('차', 'Noun'), ('매수', 'Noun'), ('들어가', 'Verb'), ('봅니다', 'Verb')]"
2022-10-05 09:42:00,평단가465000원    17만원  매도,"[('평단', 'Noun'), ('가', 'Josa'), ('465000원', 'Number'), ('17만원', 'Number'), ('매도', 'Noun')]"
2022-10-05 09:42:00,뻔뻔하다 진짜,"[('뻔', 'Noun'), ('뻔하다', 'Adjective'), ('진짜', 'Noun')]"
2022-10-05 09:42:00,카카오처럼 가는건 아니겠지,"[('카카오', 'Noun'), ('처럼', 'Josa'), ('가는건', 'Verb'), ('아니겠지', 'Adjective')]"
2022-10-05 09:42:00,카카오 주주다,"[('카카오', 'Noun'), ('주주', 'Noun'), ('다', 'Josa')]"
2022-10-05 09:42:00,옛말 틀린거 하나없다,"[('옛말', 'Noun'), ('틀린거', 'Verb'), ('하나', 'Noun'), ('없다', 'Adjective')]"
2022-10-05 09:41:00,유상증자 결정이후 좀더지켜봐야한다,"[('유상증자', 'Noun'), ('결정', 'Noun'), ('이후', 'Noun'), ('좀더', 'Noun'), ('지켜봐', 'Verb'), ('야한다', 'Adjective')]"
2022-10-05 09:41:00,이거 줍냐,"[('이', 'Determiner'), ('거', 'Noun'), ('줍냐', 'Verb')]"
2022-10-05 09:41:00,매수시점,"[('매수', 'Noun'), ('시점', 'Noun')]"
2022-10-05 09:41:00,목표가가 웃음벨이네,"[('목표', 'Noun'), ('가가', 'Noun'), ('웃음', 'Noun'), ('벨', 'Noun'), ('이네', 'Josa')]"
2022-10-05 09:41:00,오늘매수했다,"[('오늘', 'Noun'), ('매수', 'Noun'), ('했다', 'Verb')]"
2022-10-05 09:41:00,지금사면 기본 반토막 각오해라,"[('지', 'Modifier'), ('금사면', 'Noun'), ('기본', 'Noun'), ('반토막', 'Noun'), ('각', 'Modifier'), ('오해', 'Noun'), ('라', 'Josa')]"
2022-10-05 09:41:00,호구들아 외인들 어제 17만원 레포트내고 어제부터,"[('호구', 'Noun'), ('들', 'Suffix'), ('아', 'Josa'), ('외', 'Noun'), ('인들', 'Josa'), ('어제', 'Noun'), ('17만원', 'Number'), ('레포트', 'Noun'), ('내고', 'Verb'), ('어제', 'Noun'), ('부터', 'Josa')]"
2022-10-05 09:41:00,상폐 되지않겠죠,"[('상폐', 'Noun'), ('되지', 'Verb'), ('않겠죠', 'Verb')]"
2022-10-05 09:41:00,형님들 호재인가요,"[('형님', 'Noun'), ('들', 'Suffix'), ('호재', 'Noun'), ('인가요', 'Josa')]"
2022-10-05 09:41:00,주가,"[('주가', 'Noun')]"
2022-10-05 09:41:00,웃음벨,"[('웃음', 'Noun'), ('벨', 'Noun')]"
2022-10-05 09:41:00,대표 색히가 네이버 싹 다 말아먹네 네이버 장기투자자들 싹 다 죽임,"[('대표', 'Noun'), ('색히', 'Noun'), ('가', 'Josa'), ('네이버', 'Noun'), ('싹', 'Noun'), ('다', 'Adverb'), ('말아먹네', 'Verb'), ('네이버', 'Noun'), ('장기', 'Noun'), ('투자자', 'Noun'), ('들', 'Suffix'), ('싹', 'Noun'), ('다', 'Adverb'), ('죽임', 'Verb')]"
2022-10-05 09:41:00,큰일했다,"[('큰일', 'Noun'), ('했다', 'Verb')]"
2022-10-05 09:41:00,오늘 기관에서 왜국인 꺽어라,"[('오늘', 'Noun'), ('기관', 'Noun'), ('에서', 'Josa'), ('왜국', 'Noun'), ('인', 'Josa'), ('꺽', 'Noun'), ('어', 'Suffix'), ('라', 'Josa')]"
2022-10-05 09:40:00,월봉 차트봐봐125000원부터 입질이다,"[('월봉', 'Noun'), ('차트', 'Noun'), ('봐', 'Verb'), ('봐', 'Verb'), ('125000원', 'Number'), ('부터', 'Foreign'), ('입질', 'Noun'), ('이다', 'Josa')]"
2022-10-05 09:40:00,2조를 적자 회사 인수에 태워,"[('2조', 'Number'), ('를', 'Foreign'), ('적자', 'Noun'), ('회사', 'Noun'), ('인수', 'Noun'), ('에', 'Josa'), ('태워', 'Verb')]"
2022-10-05 09:40:00,얼른 지금이라도 나오는게좋을듯,"[('얼른', 'Noun'), ('지금', 'Noun'), ('이라도', 'Josa'), ('나오는게', 'Verb'), ('좋을듯', 'Adjective')]"
2022-10-05 09:40:00,네이버 전문가입니다,"[('네이버', 'Noun'), ('전문가', 'Noun'), ('입니다', 'Adjective')]"
2022-10-05 09:40:00,코인도 물타면 탈출기회주는디,"[('코인', 'Noun'), ('도', 'Josa'), ('물', 'Noun'), ('타면', 'Verb'), ('탈출', 'Noun'), ('기회', 'Noun'), ('주는디', 'Verb')]"
2022-10-05 09:40:00,한달만에 기업이 작살나네,"[('한', 'Determiner'), ('달', 'Noun'), ('만에', 'Josa'), ('기업', 'Noun'), ('이', 'Josa'), ('작살', 'Noun'), ('나네', 'Verb')]"
2022-10-05 09:40:00,현금 준비중,"[('현금', 'Noun'), ('준비', 'Noun'), ('중', 'Suffix')]"
2022-10-05 09:40:00,수연아 대표이사 사임하고,"[('수연', 'Noun'), ('아', 'Josa'), ('대표이사', 'Noun'), ('사임', 'Noun'), ('하고', 'Josa')]"
2022-10-05 09:39:00,하락 즐거워  9만원 아가리 쩌억,"[('하락', 'Noun'), ('즐거워', 'Adjective'), ('9만원', 'Number'), ('아가리', 'Noun'), ('쩌억', 'Noun')]"
2022-10-05 09:39:00,코인도 이렇게는 안떨둔다,"[('코인', 'Noun'), ('도', 'Josa'), ('이렇게는', 'Adjective'), ('안', 'VerbPrefix'), ('떨', 'Verb'), ('둔다', 'Verb')]"
2022-10-05 09:39:00,포쉬사태루나사태와 비교할만하다,"[('포쉬', 'Noun'), ('사태', 'Noun'), ('루나', 'Noun'), ('사태', 'Noun'), ('와', 'Josa'), ('비교', 'Noun'), ('할', 'Verb'), ('만하', 'Noun'), ('다', 'Josa')]"
2022-10-05 09:39:00,목표주가 35만8천원,"[('목표', 'Noun'), ('주가', 'Noun'), ('35만', 'Number'), ('8천원', 'Number')]"
2022-10-05 09:39:00,분석으로 125000원부터,"[('분석', 'Noun'), ('으로', 'Josa'), ('125000원', 'Number'), ('부터', 'Foreign')]"
2022-10-05 09:39:00,회사는 머하냐,"[('회사', 'Noun'), ('는', 'Josa'), ('머', 'Noun'), ('하냐', 'Verb')]"
2022-10-05 09:39:00,삼성전자가 하루만에 8 떨어지면,"[('삼', 'Modifier'), ('성', 'Modifier'), ('전자', 'Noun'), ('가', 'Josa'), ('하루', 'Noun'), ('만에', 'Josa'), ('8', 'Number'), ('떨어지면', 'Verb')]"
2022-10-05 09:38:00,시총 28조,"[('시', 'Modifier'), ('총', 'Noun'), ('28조', 'Number')]"
2022-10-05 09:38:00,진짜 16까지 내릴려나,"[('진짜', 'Noun'), ('16', 'Number'), ('까지', 'Josa'), ('내릴려나', 'Verb')]"
2022-10-05 09:38:00,외국 기관의 목표가에 왔다,"[('외국', 'Noun'), ('기관', 'Noun'), ('의', 'Josa'), ('목표', 'Noun'), ('가에', 'Verb'), ('왔다', 'Verb')]"
2022-10-05 09:38:00,호가창 매수 물량 아래로 계속 쌓여있는거 왜그래,"[('호', 'Noun'), ('가창', 'Noun'), ('매수', 'Noun'), ('물량', 'Noun'), ('아래', 'Noun'), ('로', 'Josa'), ('계속', 'Noun'), ('쌓여있는거', 'Verb'), ('왜', 'Noun'), ('그래', 'Adjective')]"
2022-10-05 09:39:00,삭제된 게시물의 답글하드립니다,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('하', 'Suffix'), ('드립니다', 'Verb')]"
2022-10-05 09:38:00,아직도 매도안한 흑우들 정모장소,"[('아직도', 'Adverb'), ('매', 'Modifier'), ('도안', 'Noun'), ('한', 'Josa'), ('흑우', 'Noun'), ('들', 'Suffix'), ('정모', 'Noun'), ('장소', 'Noun')]"
2022-10-05 09:38:00,합병 뉴스 전에 떨군 거잖아,"[('합병', 'Noun'), ('뉴스', 'Noun'), ('전', 'Noun'), ('에', 'Josa'), ('떨군', 'Verb'), ('거', 'Noun'), ('잖아', 'Verb')]"
2022-10-05 09:38:00,경영진 사퇴해라,"[('경', 'Modifier'), ('영진', 'Noun'), ('사퇴', 'Noun'), ('해라', 'Verb')]"
2022-10-05 09:38:00,신저가 신저가 신나는 노래,"[('신저', 'Noun'), ('가', 'Josa'), ('신저', 'Noun'), ('가', 'Josa'), ('신나는', 'Adjective'), ('노래', 'Noun')]"
2022-10-05 09:38:00,회사 망했냐,"[('회사', 'Noun'), ('망했냐', 'Adjective')]"
2022-10-05 09:37:00,회사채 3년 6가 넘는데 ROE 5가 안되는,"[('회사채', 'Noun'), ('3년', 'Number'), ('6', 'Number'), ('가', 'Verb'), ('넘는데', 'Verb'), ('ROE', 'Alpha'), ('5', 'Number'), ('가', 'Verb'), ('안되는', 'Adjective')]"
2022-10-05 09:37:00,골로,"[('골로', 'Noun')]"
2022-10-05 09:37:00,아직도  정신 못차린  개미들,"[('아직도', 'Adverb'), ('정신', 'Noun'), ('못', 'VerbPrefix'), ('차린', 'Verb'), ('개미', 'Noun'), ('들', 'Suffix')]"
2022-10-05 09:37:00,불개미들 뭐하냐 밀리면 죽는다,"[('불개미', 'Noun'), ('들', 'Suffix'), ('뭐', 'Noun'), ('하냐', 'Verb'), ('밀리', 'Noun'), ('면', 'Josa'), ('죽는다', 'Verb')]"
2022-10-05 09:37:00,카뱅꼴 나는군,"[('카뱅꼴', 'Noun'), ('나는군', 'Verb')]"
2022-10-05 09:37:00,매수금지 아직은 위험,"[('매수', 'Noun'), ('금지', 'Noun'), ('아직', 'Adverb'), ('은', 'Noun'), ('위험', 'Noun')]"
2022-10-05 09:37:00,감옥에 쳐 넣어라,"[('감옥', 'Noun'), ('에', 'Josa'), ('쳐', 'Verb'), ('넣어라', 'Verb')]"
2022-10-05 09:37:00,미증시는 폭등 했는데  우리증시는 이러나,"[('미', 'Adjective'), ('증시', 'Noun'), ('는', 'Josa'), ('폭등', 'Noun'), ('했는데', 'Verb'), ('우리', 'Noun'), ('증시', 'Noun'), ('는', 'Josa'), ('이러나', 'Verb')]"
2022-10-05 09:37:00,경영진 중에,"[('경', 'Modifier'), ('영진', 'Noun'), ('중', 'Noun'), ('에', 'Josa')]"
2022-10-05 09:37:00,아놔,"[('아', 'Exclamation'), ('놔', 'Verb')]"
2022-10-05 09:37:00,네이년 10만원 초반 보겠다,"[('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun'), ('10만원', 'Number'), ('초반', 'Noun'), ('보겠다', 'Verb')]"
2022-10-05 09:36:00,역대급공매도 미쳤다 진짜 회사가만히있냐,"[('역대', 'Noun'), ('급', 'Suffix'), ('공매도', 'Noun'), ('미쳤다', 'Adjective'), ('진짜', 'Noun'), ('회사', 'Noun'), ('가만히', 'Adverb'), ('있냐', 'Adjective')]"
2022-10-05 09:36:00,이성적으로 판단,"[('이', 'Determiner'), ('성적', 'Noun'), ('으로', 'Josa'), ('판단', 'Noun')]"
2022-10-05 09:36:00,어제 거래량 넘기겠네,"[('어제', 'Noun'), ('거래', 'Noun'), ('량', 'Noun'), ('넘기겠네', 'Verb')]"
2022-10-05 09:36:00,도대체 중고나라 앱 사서 뭐하자는거임,"[('도대체', 'Noun'), ('중고나라', 'Noun'), ('앱', 'Noun'), ('사서', 'Noun'), ('뭐', 'Noun'), ('하자는거', 'Verb'), ('임', 'Noun')]"
2022-10-05 09:35:00,걍 중고 커뮤니티 2조에 샀다고 되지 c2c 커머스,"[('걍', 'Adverb'), ('중고', 'Noun'), ('커뮤니티', 'Noun'), ('2조', 'Number'), ('에', 'Foreign'), ('샀다고', 'Verb'), ('되지', 'Verb'), ('c', 'Alpha'), ('2', 'Number'), ('c', 'Alpha'), ('커머스', 'Noun')]"
2022-10-05 09:35:00,30분만에 200만주 투매수준,"[('30분', 'Number'), ('만에', 'Foreign'), ('200만', 'Number'), ('주', 'Foreign'), ('투', 'Noun'), ('매', 'Modifier'), ('수준', 'Noun')]"
2022-10-05 09:35:00,기본 하한가 23방짜리다,"[('기본', 'Noun'), ('하', 'Exclamation'), ('한가', 'Verb'), ('23', 'Number'), ('방짜', 'Noun'), ('리다', 'Noun')]"
2022-10-05 09:35:00,싸다고 샀다가,"[('싸다고', 'Verb'), ('샀다가', 'Verb')]"
2022-10-05 09:35:00,종가 베팅한 불나방들의 말로,"[('종가', 'Noun'), ('베팅', 'Noun'), ('한', 'Josa'), ('불나방', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('말로', 'Noun')]"
